,0
5569,"['war', 'end', 'loom', 'young', 'army', 'doughboy', 'robert', 'conroy', 'life', 'change', 'little', 'dog', 'stubby', 'tail', 'camp', 'infantry', 'regiment', 'train', 'yale', 'university', 'give', 'new', 'friend', 'name', 'family', 'chance', 'embark', 'adventure', 'define', 'century', 'lack', 'formal', 'military', 'working', 'training', 'human', 'find', 'trench', 'france', 'path', 'history', 'french', 'infantryman', 'gaston', 'baptiste', 'befriend', 'duo', 'epic', 'journey', 'harsh', 'incredible', 'courage', 'valorous', 'recognize', 'canine', 'promote', 'rank', 'sergeant']"
5570,"['feel', 'woman', 'struggle', 'deep', 'insecurity', 'low', 'self', 'esteem', 'hold', 'everyday', 'brutal', 'fall', 'exercise', 'class', 'believing', 'supermodel', 'newfound', 'confidence', 'empower', 'live', 'life', 'happen', 'appearance', 'change']"
5571,"['several', 'film', 'fire', 'spurbury', 'police', 'department', 'taking', 'fred', 'savage', 'ride', 'result', 'death', 'farva', 'heffernan', 'construction', 'supervisor', 'mac', 'lem', 'rabbit', 'stolhanske', 'working', 'thorny', 'chandrasekhar', 'works', 'logging', 'soter', 'living', 'girlfriend', 'former', 'coworker', 'chief', 'ursula', 'hanson', 'coughlan', 'receive', 'call', 'boss', 'captain', 'ohagen', 'cox', 'gather', 'group', 'meet', 'fishing', 'trip', 'canada', 'arrive', 'find', 'ohagens', 'intention', 'meeting', 'vermont', 'governor', 'jessman', 'carter', 'explain', 'recent', 'land', 'survey', 'discover', 'designate', 'agree', 'hand', 'gov', 'need', 'set', 'take', 'royal', 'canadian', 'mount', 'region', 'invite', 'become', 'state', 'promise', 'full', 'time', 'succeed', 'task']"
5572,"['john', 'mechanic', 'who', 'build', 'corvette', 'hot', 'rod', 'girlfriend', 'birthday', 'present', 'planning', 'propose', 'romantic', 'weekend', 'cabin', 'brea', 'holiday', 'get', 'fire', 'newspaper', 'journalist', 'proposal', 'leak', 'dinner', 'couple', 'lending', 'friend', 'gas', 'station', 'way', 'bump', 'unpleasant', 'scare', 'woman', 'turn', 'rich', 'hell', 'et', 'al', 'find']"
5573,"['sebastian', 'prendergast', 'date', 'tourist', 'spot', 'call', 'house', 'tomorrow', 'josephine', 'leave', 'isolate', 'existence', 'jar', 'whitcomb', 'young', 'coming', 'punk', 'rocker', 'heart', 'condition', 'sister', 'meredith', 'inspire', 'rebel', 'pick', 'guitar', 'join', 'become', 'rock', 'group']"
5574,"['yoroizuka', 'nozomi', 'kasaki', 'pair', 'best', 'final', 'year', 'high', 'school', 'obsess', 'brass', 'band', 'club', 'mizore', 'oboe', 'flute', 'spend', 'happiness', 'begin', 'practice', 'inspire', 'fairy', 'tale', 'liz', 'blauer', 'vogel', 'blue', 'bird', 'immerse', 'story', 'realize', 'thing']"
5575,"['october', 'twenty', 'year', 'old', 'michael', 'sullivan', 'job', 'lobby', 'diplomatic', 'corps', 'getting', 'feeling', 'interview', 'go', 'come', 'family', 'older', 'sister', 'serve', 'former', 'kill', 'embassy', 'bombing', 'beirut', 'blood', 'hope', 'make', 'difference', 'world', 'assign', 'assistant', 'costa', 'pasaris', 'pasha', 'undersecretary', 'oil', 'food', 'program', 'large', 'humanitarian', 'organization', 'iraqi', 'sell', 'market', 'value', 'going', 'regime', 'saddam', 'hussein', 'exchange', 'medicine', 'populace', 'suffer', 'filling', 'begin', 'see', 'trust', 'valuable', 'aide', 'internal', 'field', 'director', 'iraq', 'christina', 'dupre', 'belief', 'rampant', 'corruption', 'baghdad', 'medical', 'provide', 'expire', 'useless', 'isnt', 'interpreter', 'nashim', 'hussani', 'believe', 'bigger', 'play', 'include', 'fate', 'predecessor', 'know', 'car', 'accident', 'murder', 'information', 'possess', 'decide', 'conflict', 'realization', 'happening', 'best', 'exact', 'justice', 'change', 'regardless', 'career']"
5576,"['life', 'family', 'south', 'central', 'los', 'city', 'violence', 'following', 'verdict', 'rodney', 'king', 'trial']"
5577,"['joanna', 'country', 'carpenter', 'dean', 'build', 'closet', 'yacht', 'dont', 'see', 'eye', 'left', 'unpaid', 'sail', 'following', 'day', 'fish', 'sea', 'fall', 'suffering', 'amnesia', 'neat', 'way', 'regain', 'money', 'owe', 'tell', 'wife', 'get', 'free', 'housekeeper', 'mother']"
5578,"['film', 'marlo', 'mother', 'include', 'newborn', 'marlos', 'brother', 'give', 'night', 'nanny', 'gift', 'hesitant', 'extravagance', 'come', 'form', 'unique', 'bond', 'thoughtful', 'surprise', 'challenge', 'young', 'name']"
5579,"['portland', 'amateurish', 'sean', 'falco', 'works', 'friend', 'derek', 'sandoval', 'valet', 'fancy', 'restaurant', 'girlfriend', 'riley', 'seabrook', 'university', 'estrange', 'stepfather', 'smalltime', 'stealing', 'eating', 'day', 'obnoxious', 'client', 'cale', 'erendreich', 'arrive', 'driving', 'maserati', 'car', 'house', 'using', 'computer', 'snoop', 'find', 'lock', 'room', 'open', 'door', 'woman', 'tie', 'chair', 'gag', 'try', 'release', 'force', 'return', 'call', 'police', 'life']"
5580,"['heartbroken', 'man', 'attend', 'spiritual', 'retreat', 'cleanse', 'fix', 'break', 'life', 'fellow', 'lost', 'soul', 'everyday', 'toxinsa', 'lot']"
5581,"['cold', 'war', 'organization', 'call', 'create', 'super', 'hero', 'squad', 'include', 'multiple', 'soviet', 'identity', 'hard', 'show']"
5582,"['husband', 'dumps', 'longtime', 'dedicate', 'housewife', 'deanna', 'turn', 'regret', 'set', 'going', 'college', 'landing', 'class', 'school', 'daughter', 'who', 'sell', 'idea', 'plunge', 'headlong', 'campus', 'experience', 'outspoken', 'dee', 'rock', 'embrace', 'freedom', 'fun', 'frat', 'boy', 'finding', 'true', 'self', 'senior', 'year', 'expect']"
5583,"['isaac', 'murder', 'shaun', 'russell', 'house', 'grow', 'jasmine', 'son', 'glover', 'intend', 'settle', 'estate', 'sell', 'locate', 'multiple', 'security', 'include', 'hand', 'hold', 'remote', 'monitor', 'system', 'line', 'arrival', 'reactivate', 'unknown', 'family', 'sam', 'duncan', 'leader', 'eddie', 'take', 'hostage', 'peter', 'knock', 'unconscious', 'gag', 'intercom', 'call', 'come', 'safe', 'investigation', 'learn', 'liquidate', 'crew', 'cut', 'phone', 'company', 'contact', 'police', 'want', 'find', 'leave', 'conceal', 'maggie', 'realtor', 'arrive', 'paperwork', 'sale', 'door', 'explain', 'go', 'town', 'briefly', 'invite', 'shauns', 'purse', 'table', 'leaving', 'throat', 'means', 'wont', 'controllable']"
5584,"['aging', 'actress', 'irina', 'arkadina', 'annette', 'bening', 'summer', 'visit', 'brother', 'pjotr', 'sorin', 'brian', 'dennehy', 'son', 'konstantin', 'treplyov', 'howle', 'country', 'estate', 'occasion', 'bring', 'boris', 'trigorin', 'corey', 'stoll', 'successful', 'novelist', 'zarechnaya', 'saoirse', 'ronan', 'free', 'innocent', 'girl', 'neighbor', 'love']"
5585,"['story', 'wealthy', 'aged', 'married', 'family', 'get', 'annual', 'hunting', 'game', 'desert', 'canyon', 'way', 'let', 'steam', 'affirm', 'manhood', 'time', 'come', 'young', 'mistress', 'arouse', 'interest', 'hand', 'left', 'dead', 'middle', 'arid', 'hell', 'woman', 'much', 'alive', 'turn', 'ruthless', 'manhunt']"
5586,"['longtime', 'book', 'club', 'diane', 'keaton', 'jane', 'fonda', 'candice', 'bergen', 'mary', 'steenburgen', 'upend', 'aim', 'spice', 'mundane', 'reading', 'provocative', 'bestseller', 'fifty', 'grey', 'newfound', 'confidence', 'begin', 'come', 'alive', 'excite', 'ignite', 'old', 'rekindle', 'inspire', 'make', 'next', 'stage', 'life', 'steamy']"
5587,"['forty', 'year', 'old', 'reverend', 'ernst', 'toller', 'pastor', 'historic', 'reform', 'church', 'upstate', 'new', 'york', 'see', 'tourist', 'souvenir', 'shop', 'historical', 'significance', 'stop', 'underground', 'railroad', 'cross', 'canada', 'abundant', 'life', 'own', 'operate', 'modern', 'self', 'name', 'thousand', 'seat', 'oversee', 'joel', 'celebrate', 'hundred', 'anniversary', 'major', 'event', 'plan', 'modest', 'size', 'governor', 'mayor', 'attendance', 'simulcast', 'speech', 'making', 'do', 'local', 'industrialist', 'ed', 'balq', 'benefactor', 'donor', 'necessary', 'able', 'hold', 'participation', 'minimal', 'introductory', 'sermon', 'attend', 'meaning', 'doesnt', 'much', 'direct', 'minister', 'stock', 'ask', 'god', 'situation', 'divorce', 'marriage', 'survive', 'death', 'son', 'joseph', 'war', 'history', 'belief', 'incapable', 'human', 'love', 'brief', 'relationship', 'choir', 'mistress', 'neglect', 'warning', 'poor', 'health', 'point', 'probable', 'diagnosis', 'stomach', 'cancer', 'exacerbate', 'liquid', 'ie', 'alcohol', 'diet', 'examine', 'work', 'writing', 'daily', 'journal', 'intend', 'read', 'become', 'pregnant', 'congregant', 'mary', 'speak', 'husband', 'michael', 'learn', 'environmentalist', 'concern', 'bringing', 'world', 'doomed', 'role', 'climate', 'change']"
5588,"['pope', 'francis', 'travel', 'world', 'speaking', 'need', 'deliver', 'message', 'hope']"
5589,"['world', 'anthropomorphic', 'eg', 'talking', 'exist', 'macho', 'rottweiler', 'police', 'dog', 'name', 'max', 'order', 'go', 'primp', 'show', 'prestigious', 'human', 'partner', 'frank', 'arnett', 'stop', 'animal', 'smuggling', 'scheme', 'using', 'front', 'find', 'planning', 'sell', 'ling', 'li', 'baby', 'giant', 'panda', 'upcoming', 'canini', 'invitational', 'la', 'vega', 'force', 'undercover', 'entrant', 'accompany', 'posing', 'trainer']"
5590,"['emerge', 'demand', 'hyperfuel', 'han', 'solo', 'middle', 'heist', 'meet', 'chewbacca', 'lando', 'calrissian', 'adventurous', 'situation', 'expose', 'criminal', 'underworld']"
5591,"['begin', 'volker', 'young', 'man', 'injure', 'leg', 'stumble', 'forest', 'pursued', 'tracking', 'emerge', 'isolde', 'hilde', 'frolic', 'field', 'large', 'old', 'country', 'house', 'beautiful', 'realize', 'handsome', 'trouble', 'law', 'help', 'hide', 'basement', 'happen', 'school', 'wayward', 'agree', 'keep', 'presence', 'rest', 'household', 'big', 'mother', 'run', 'compose', 'rescue', 'lesbian', 'separatist', 'stronghold', 'nurse', 'health', 'let', 'know', 'front', 'quasi', 'terrorist', 'organization', 'call', 'fla', 'female', 'liberation', 'army', 'willing', 'go', 'length', 'challenge', 'patriarchy', 'introduce', 'discover', 'relationship', 'belief', 'womanifestos', 'several', 'radical', 'tribe', 'harbour', 'reveal', 'film', 'climax', 'revelation', 'new', 'style', 'porn', 'use', 'propaganda', 'tool', 'calling', 'card', 'brand', 'revolution', 'bless', 'goddess', 'make']"
5592,"['desert', 'oasis', 'queen', 'lucy', 'liu', 'lay', 'dying', 'son', 'prince', 'jeffrey', 'wahlberg', 'waste', 'land', 'find', 'near', 'mythical', 'medicine', 'save', 'life', 'evade', 'violent', 'led', 'warlord', 'franco', 'enforcer', 'cliff', 'method', 'man', 'smith', 'ash', 'suki', 'waterhouse', 'robot', 'sex', 'companion', 'assassin', 'who', 'search', 'soul', 'capture', 'druglord', 'milla', 'jovovich', 'roar', 'humanity']"
5593,"['dc', 'johnny', 'knoxville', 'crackpot', 'owner', 'action', 'point', 'low', 'rent', 'control', 'amusement', 'park', 'dangerous', 'estrange', 'teenage', 'daughter', 'boogie', 'eleanor', 'worthington', 'cox', 'come', 'visit', 'corporate', 'mega', 'open', 'nearby', 'future', 'save', 'beloved', 'theme', 'relationship', 'staff', 'risk', 'everything', 'pull']"
5594,"['star', 'shailene', 'woodley', 'sam', 'claflin', 'adrift', 'base', 'inspire', 'true', 'story', 'free', 'chance', 'encounter', 'lead', 'love', 'adventure', 'lifetime', 'avid', 'set', 'journey', 'ocean', 'tami', 'oldham', 'richard', 'sharp', 'couldnt', 'anticipate', 'sailing', 'catastrophic', 'record', 'history', 'aftermath', 'storm', 'awaken', 'find', 'injure', 'boat', 'hope', 'rescue', 'strength', 'determination', 'save', 'man', 'unforgettable', 'resilience', 'human', 'spirit', 'transcendent', 'power']"
5595,"['stay', 'mechanic', 'wife', 'asha', 'day', 'grey', 'ask', 'help', 'return', 'car', 'client', 'whilst', 'ashas', 'driving', 'death', 'home', 'widow', 'quadriplegic', 'care', 'mother', 'inability', 'police', 'identify', 'cause', 'sink', 'depression', 'suicide', 'attempt', 'offer', 'high', 'tech', 'chip', 'implant', 'enable', 'walk', 'hesitant', 'persuade', 'surgery']"
5596,"['zoe', 'noel', 'stall', 'stone', 'break', 'stick', 'series', 'night', 'stand', 'salvage', 'failing', 'business', 'first', 'time', 'paul', 'josh', 'radnor', 'there', 'problem', 'married', 'jane', 'austin', 'provide', 'learn', 'adulting']"
5597,"['director', 'ross', 'various', 'cast', 'crew', 'meet', 'staff', 'discus', 'film', 'take', 'famous', 'museum', 'version', 'gala', 'production', 'receive', 'unprecedented']"
5598,"['soft', 'speak', 'incisive', 'express', 'profound', 'fred', 'unique', 'presence', 'television', 'interview', 'family', 'life', 'pastor', 'explore', 'man', 'found', 'important', 'calling', 'provide', 'oasis', 'video', 'sea', 'violent', 'bombardment', 'prove', 'landmark', 'series', 'mister', 'show', 'delve', 'childrens', 'dare', 'time', 'experience', 'career', 'sweet', 'temper', 'idealism', 'charm', 'influence', 'world', 'tv', 'recalcitrant', 'government', 'beloved', 'personality', 'hide', 'deep', 'self', 'occasional', 'rock', 'understanding', 'tragedy', 'comprehend', 'noble', 'character']"
5599,"['ill', 'mother', 'annie', 'toni', 'collette', 'husband', 'gabriel', 'byrne', 'son', 'alex', 'wolff', 'daughter', 'shapiro', 'mourn', 'loss', 'family', 'turn', 'different', 'handle', 'grief', 'include', 'flirting', 'supernatural', 'begin', 'disturb', 'link', 'sinister', 'emotional', 'trauma', 'pass']"
5600,"['priest', 'young', 'experience', 'coke', 'dealer', 'atlanta', 'realize', 'time', 'get', 'trade', 'last', 'score', 'double', 'crossing', 'mentor', 'mexico', 'connect', 'cartel', 'source', 'product']"
5601,"['childhood', 'jerry', 'jeremy', 'renner', 'callahan', 'jon', 'hamm', 'randy', 'jake', 'johnson', 'sable', 'hannibal', 'bur', 'hoagie', 'ed', 'compete', 'game', 'tag', 'get', 'married', 'retire', 'intense', 'annual', 'causing', 'band', 'go', 'extreme', 'direct', 'jeff', 'inspire', 'wall', 'street', 'journal', 'article', 'take', 'planning', 'caution', 'avoid']"
5602,"['film', 'reveal', 'relationship', 'father', 'live', 'die', 'mob', 'code', 'son', 'bring', 'lead', 'life', 'crime', 'choose', 'leave', 'world', 'redeem', 'look', 'family', 'danger', 'betrayal', 'redemption', 'john', 'head', 'gambino', 'time', 'large', 'powerful', 'organization', 'country', 'know', 'gottis', 'flamboyant', 'style', 'outspoken', 'personality', 'make', 'famous', '20th', 'century', 'rule', 'underworld', 'cancer', 'serving', 'sentence', 'age', 'jr', 'become', 'man', 'induct', 'mafia', 'making', 'heir', 'apparent', 'follow', 'gotti', 'pay', 'last', 'visit', 'imprison', 'dying', 'tell', 'ending', 'getting', 'business', 'death', 'long', 'legal', 'battle', 'serve', 'jail', 'total', 'variety', 'release', 'prison', 'december']"
5603,"['single', 'mom', 'laura', 'farmiga', 'year', 'old', 'son', 'henry', 'force', 'drive', 'jack', 'plummer', 'estrange', 'care', 'free', 'pot', 'dealing', 'father', 'country', 'kick', 'nursing', 'home', 'road', 'trip', 'course', 'make', 'couple', 'ask', 'see', 'dad', 'leonard', 'cannavale', 'upending', 'attempt', 'hold', 'family', 'man']"
5604,"['samuel', 'alabaster', 'robert', 'pattinson', 'american', 'frontier', 'journey', 'marry', 'love', 'look', 'penelope', 'mia', 'wasikowski', 'life', 'become', 'dangerous', 'accompany', 'miniature', 'horse', 'butterscotch', 'drunkard', 'companion', 'parson', 'henry', 'david', 'zellner', 'hero', 'villain', 'damsel', 'distress', 'blur', 'comic', 'reinvention', 'classic', 'western', 'movie']"
5605,"['following', 'apocalyptic', 'event', 'husband', 'wife', 'venture', 'countryside', 'inhabit', 'deadly', 'search', 'safety', 'work', 'push', 'breaking', 'point', 'order', 'survive']"
5606,"['adventuredrama', 'cia', 'agent', 'matt', 'graver', 'josh', 'brolin', 'enlist', 'mysterious', 'operative', 'help', 'investigate', 'mexican', 'drug', 'cartel', 'smuggling', 'escalate', 'daughter', 'top', 'kingpin', 'abduct', 'force', 'partner', 'evaluate', 'mission']"
5607,"['ben', 'foster', 'teenage', 'daughter', 'tom', 'thomasin', 'harcourt', 'mckenzie', 'live', 'grid', 'forest', 'portland', 'oregon', 'idyllic', 'life', 'shatter', 'put', 'social', 'clash', 'new', 'set', 'harrow', 'journey', 'wild', 'homeland', 'film', 'direct', 'debra', 'script', 'adapt', 'granik', 'anne', 'rosellini']"
5608,"['drain', 'life', 'enter', 'team', 'rucker', 'classic', 'street', 'ball', 'tournament', 'harlem', 'dax', 'lil', 'rel', 'howery', 'deal', 'series', 'unfortunate', 'include', 'lose', 'longtime', 'rival', 'nick', 'kroll', 'desperate', 'win', 'cash', 'prize', 'stumble', 'man', 'myth', 'legend', 'uncle', 'drew', 'nba', 'star', 'kyrie', 'irving', 'return', 'court', 'time', 'embark', 'road', 'trip', 'round', 'old', 'basketball', 'squad', 'shaquille', 'oneal', 'chris', 'webber', 'reggie', 'miller', 'nate', 'robinson', 'lisa', 'leslie', 'prove', 'group', 'big', 'successful', 'fan', 'favorite', 'digital', 'episodic', 'conceive', 'pepsi', 'hit', 'june', 'summit', 'entertainment', 'release', 'produce', 'hill', 'association', 'pepsicos', 'league']"
5609,"['horroraction', 'adventure', 'film', 'director', 'gerard', 'mcmurray', 'serve', 'prequel', 'led', 'purge', 'event', 'push', 'crime', 'rate', 'percent', 'rest', 'year', 'new', 'founding', 'nffa', 'test', 'sociological', 'theory', 'aggression', 'night', 'isolate', 'community']"
5610,"['alternate', 'version', 'oakland', 'cassius', 'green', 'get', 'telemarketing', 'job', 'commission', 'pay', 'dispirit', 'struggle', 'black', 'man', 'selling', 'white', 'phone', 'veteran', 'use', 'voice', 'attitude', 'make', 'appeal', 'high', 'pitch', 'accent', 'become', 'success', 'form', 'union', 'improve', 'miserable', 'promote', 'power', 'caller', 'abhorrent', 'lucrative', 'connection', 'girlfriend', 'fade', 'conscience', 'arise', 'anew', 'midst', 'bizarre', 'world', 'condescend', 'bigoted', 'decadence', 'sinister', 'create', 'perfect', 'subservient', 'work', 'force', 'help']"
5611,"['mavis', 'dracula', 'family', 'voyage', 'luxury', 'monster', 'cruise', 'ship', 'take', 'vacation', 'provide', 'everyone', 'el', 'hotel', 'rest', 'dracs', 'pack', 'resist', 'going', 'leave', 'port', 'romance', 'mysterious', 'captain', 'ericka', 'turn', 'play', 'overprotective', 'parent']"
5612,"['fbi', 'hostage', 'rescue', 'team', 'leader', 'war', 'veteran', 'sawyer', 'ass', 'security', 'assignment', 'kong', 'tall', 'safe', 'building', 'world', 'ablaze', 'frame', 'want', 'man', 'run', 'find', 'responsible', 'clear', 'name', 'family', 'trap', 'fire', 'line']"
5613,"['feature', 'film', 'directorial', 'debut', 'comedian', 'bo', 'burnham', 'encapsulate', 'awkwardness', 'self', 'loathing', 'reinvention', 'teenage', 'girl', 'go', 'high', 'school', 'given', 'year', 'old', 'stand', 'comic', 'achieve', 'fame', 'teenager', 'youtube', 'riff', 'capable', 'writer', 'director', 'tell', 'story', 'kayla', 'anxious', 'navigate', 'final', 'grade', 'create', 'protagonist', 'female', 'male', 'decade', 'turn', 'express', 'make', 'advice', 'pretend', 'reality', 'sullen', 'silent', 'single', 'father', 'carry', 'classmate', 'instagram', 'twitter', 'clever', 'narrative', 'tool', 'provide', 'insight', 'inner', 'hope', 'much', 'inspirational', 'online', 'diary', 'eighth', 'big', 'triumph', 'realism']"
5614,"['portland', 'slacker', 'john', 'callahan', 'joaquin', 'phoenix', 'lose', 'life', 'car', 'accident', 'last', 'thing', 'intend', 'give', 'drinking', 'enter', 'treatment', 'encouragement', 'girlfriend', 'rooney', 'mara', 'charismatic', 'sponsor', 'jonah', 'hill', 'gift', 'drawing', 'edgy', 'irreverent', 'newspaper', 'develop', 'national', 'following', 'grant', 'new', 'lease', 'base', 'true', 'story', 'poignant', 'insightful', 'funny', 'drama', 'healing', 'power', 'art', 'adapt', 'direct', 'time', 'oscar', 'nominee', 'gu', 'van', 'sant', 'jack', 'black', 'carrie', 'brownstein', 'beth', 'ditto', 'kim', 'gordon', 'star']"
5615,"['world', 'trade', 'center', 'destroy', 'al', 'terrorist', 'organization', 'result', 'tumult', 'knight', 'ridder', 'news', 'service', 'jonathan', 'landay', 'strobel', 'editorship', 'john', 'walcott', 'hear', 'odd', 'president', 'senior', 'administration', 'concern', 'finding', 'qaeda', 'leader', 'osama', 'bin', 'laden', 'blame', 'secular', 'dictator', 'iraq', 'saddam', 'hussein', 'intelligence', 'saying', 'nothing', 'k', 'r', 'discover', 'white', 'house', 'obsess', 'excuse', 'attack', 'cherry', 'picking', 'blatant', 'lie', 'dig', 'deep', 'repeat', 'bush', 'public', 'gullible', 'enough', 'believe', 'making', 'quest', 'find', 'print', 'truth', 'prof', 'frustrate', 'struggle', 'barrel', 'needle', 'war']"
5616,"['director', 'antoine', 'fuqua', 'reunite', 'denzel', 'washington', 'sequel', 'equalizer', 'resume', 'role', 'robert', 'mccall', 'retire', 'cia', 'black', 'operative', 'lyft', 'long', 'time', 'friend', 'murder', 'relentless', 'globe', 'trot', 'quest', 'vengeance']"
5617,"['collin', 'daveed', 'make', 'final', 'probation', 'chance', 'new', 'beginning', 'troublemaking', 'childhood', 'best', 'friend', 'rafael', 'casal', 'work', 'force', 'watch', 'old', 'neighborhood', 'become', 'trendy', 'spot', 'gentrify', 'bay', 'area', 'life', 'altering', 'event', 'miss', 'mandatory', 'curfew', 'struggle', 'maintain', 'friendship', 'change', 'social', 'landscape', 'explore', 'intersection', 'race', 'class', 'set', 'backdrop', 'oakland']"
5618,"['story', 'teen', 'come', 'possession', 'new', 'laptop', 'steal', 'previous', 'owner', 'watching', 'move', 'make', 'anything', 'get']"
5619,"['ichigo', 'kurosaki', 'high', 'school', 'student', 'living', 'town', 'able', 'see', 'rukia', 'kuchiki', 'death', 'god', 'soul', 'reaper', 'shinigami', 'japanese', 'find', 'power', 'protect', 'karakura']"
5620,"['seem', 'major', 'star', 'everyone', 'teen', 'leader', 'robin', 'determine', 'remedy', 'situation', 'see', 'sidekick', 'get', 'hot', 'hollywood', 'film', 'director', 'notice', 'madcap', 'song', 'heart', 'head', 'tinsel', 'town', 'certain', 'pull', 'dream', 'group', 'misdirect', 'super', 'villain', 'maniacal', 'plan', 'take', 'earth', 'go', 'awry', 'team', 'find', 'friendship', 'fighting', 'spirit', 'failing', 'putting', 'fate', 'line']"
5621,"['detective', 'dee', 'force', 'defend', 'empress', 'investigating', 'crime', 'spree']"
5622,"['summer', 'shelter', 'teenage', 'boy', 'come', 'age', 'wild', 'cape', 'cod', 'getting', 'rich', 'selling', 'pot', 'fall', 'first', 'time', 'party', 'realize', 'head']"
5623,"['film', 'fortysomething', 'suburban', 'mother', 'world', 'consume', 'caring', 'family', 'gift', 'assembling', 'begin', 'open', 'entire', 'force', 'adjust', 'grow']"
5624,"['family', 'man', 'plague', 'dream', 'loss', 'turn', 'prophetic', 'paranoid', 'planet', 'attack', 'offworld', 'invasion', 'protect', 'love', 'hide', 'strength', 'keep', 'safe', 'harm']"
5625,"['adult', 'christopher', 'robin', 'focus', 'new', 'life', 'work', 'family', 'meet', 'old', 'friend', 'winnie', 'pooh', 'unforgotten', 'childhood', 'help', 'return', 'hundred', 'acre', 'wood', 'find', 'poohs', 'lost']"
5626,"['disease', 'kill', 'young', 'unite', 'manage', 'survive', 'develop', 'lock', 'internment', 'declare', 'threat', 'year', 'old', 'ruby', 'escape', 'camp', 'group', 'flee', 'government']"
5627,"['audrey', 'mila', 'kunis', 'morgan', 'kate', 'mckinnon', 'year', 'old', 'best', 'los', 'thrust', 'international', 'conspiracy', 'ex', 'boyfriend', 'apartment', 'team', 'assassin', 'trail', 'surprise', 'duo', 'jump', 'action', 'run', 'europe', 'suspicious', 'charm', 'british', 'agent', 'hatch', 'plan', 'save', 'world']"
5628,"['jessie', 'high', 'school', 'love', 'taking', 'week', 'chill', 'beach', 'bad', 'house', 'get', 'rob', 'due', 'fire', 'theyre', 'break', 'theyve', 'ta', 'avoid', 'eviction', 'stay', 'jail', 'matter']"
5629,"['suburb', 'vienna', 'hot', 'summer', 'bondage', 'sleazy', 'pimp', 'importunate', 'hitchhiker', 'private', 'detective', 'run', 'car', 'couple', 'serious', 'marriage', 'problem', 'old', 'man', 'wife', 'die', 'long', 'search', 'sexual', 'entertainment', 'live', 'life', 'time']"
5630,"['expert', 'sea', 'diver', 'naval', 'captain', 'taylor', 'encounter', 'unknown', 'danger', 'unexplored', 'mariana', 'trench', 'force', 'abort', 'mission', 'half', 'crew', 'tragic', 'incident', 'earn', 'dismissal', 'service', 'cost', 'career', 'marriage', 'semblance', 'honor', 'unsupported', 'incredulous', 'cause', 'attack', 'vessel', 'foot', 'creature', 'believe', 'extinct', 'submersible', 'lie', 'sink', 'disabled', 'bottom', 'ocean', 'carry', 'ex', 'wife', 'team', 'get', 'call', 'shot', 'redemption', 'suicide', 'jonas', 'confront', 'risk', 'life', 'everyone', 'trap', 'single', 'question', 'carcharodon', 'large', 'marine', 'predator', 'exist', 'alive', 'hunt']"
5631,"['ron', 'stallworth', 'hire', 'first', 'black', 'officer', 'colorado', 'police', 'department', 'assign', 'work', 'room', 'face', 'racial', 'slur', 'transfer', 'go', 'infiltrate', 'local', 'rally', 'national', 'civil', 'leader', 'kwame', 'ture', 'birth', 'name', 'carmichael', 'give', 'speech', 'patrice', 'dumas', 'president', 'student', 'union', 'college', 'taking', 'hotel', 'stop', 'patrolman', 'andy', 'corrupt', 'racist', 'precinct', 'assault']"
5632,"['friend', 'disappear', 'group', 'teenage', 'explore', 'culprit', 'creepy', 'internet', 'urban', 'legend', 'character', 'slenderman', 'summoning', 'ritual', 'begin', 'experience', 'supernatural', 'make', 'believe', 'story', 'real', 'haunt', 'direct', 'sylvain', 'white', 'base', 'create', 'eric', 'victor', 'surge', 'knudsen']"
5633,"['rachel', 'chu', 'american', 'born', 'chinese', 'nyu', 'professor', 'boyfriend', 'nick', 'hometown', 'singapore', 'best', 'wedding', 'long', 'secret', 'family', 'wealthy', 'consider', 'eligible', 'bachelor', 'asia', 'single', 'woman', 'jealous', 'want', 'bring']"
5634,"['epic', 'adventure', 'set', 'last', 'ice', 'age', 'alpha', 'fascinate', 'stun', 'story', 'light', 'friend', 'first', 'hunt', 'elite', 'group', 'young', 'man', 'injure', 'learn', 'survive', 'wilderness', 'tame', 'lone', 'wolf', 'abandon', 'pair', 'become', 'unlikely', 'endure', 'countless', 'overwhelm', 'order', 'find', 'way', 'home', 'winter']"
5635,"['visceral', 'modern', 'thriller', 'director', 'lone', 'survivor', 'mark', 'wahlberg', 'star', 'silva', 'operative', 'cia', 'prize', 'least', 'understand', 'unit', 'aid', 'top', 'secret', 'tactical', 'command', 'team', 'retrieve', 'transport', 'asset', 'hold', 'life', 'threaten', 'information', 'mile', 'extraction', 'enemy']"
5636,"['group', 'wealthy', 'los', 'establish', 'get', 'rich', 'quick', 'scam', 'turn']"
5637,"['annie', 'rose', 'byrne', 'stick', 'long', 'term', 'relationship', 'duncan', 'chris', 'odowd', 'obsessive', 'fan', 'obscure', 'rocker', 'tucker', 'crowe', 'ethan', 'hawke', 'acoustic', 'demo', 'hit', 'record', 'surface', 'release', 'lead', 'life', 'change', 'elusive', 'base', 'novel', 'nick', 'hornby', 'juliet', 'naked', 'comic', 'account', 'second']"
