,0
4743,"['patrol', 'edge', 'gun', 'tote', 'sartana', 'massacre', 'machete', 'rock', 'face', 'old', 'mexican', 'federale', 'meet', 'name', 'president', 'join', 'thirst', 'vengeance', 'mission', 'get', 'texas', 'megalomaniac', 'revolutionary', 'marcos', 'nuclear', 'missile', 'head', 'washington', 'dc', 'underground', 'agent', 'escape', 'san', 'antonio', 'stop', 'world', 'war', 'cast', 'change', 'assassin', 'live', 'train', 'hungry', 'avoid', 'impend', 'armageddon']"
4744,"['ray', 'breslin', 'world', 'pay', 'life', 'work', 'inescapable', 'break', 'prison', 'con', 'try', 'find', 'give', 'set', 'good', 'job', 'woman', 'order', 'turn', 'cia', 'new', 'maximum', 'security', 'tough', 'jail', 'found', 'want', 'get', 'take', 'sure', 'hold', 'necessary', 'come', 'someone', 'doesnt', 'way', 'help', 'prisoner', 'rottmeyer', 'friendly', 'decide']"
4745,"['ja', 'rule', 'good', 'hall', 'money', 'retire', 'high', 'story', 'drug', 'trafficker', 'legitimate', 'become', 'new', 'leaf', 'dea', 'cant', 'seem', 'get', 'fast', 'round', 'old', 'lucrative', 'job', 'struggle', 'save', 'face', 'police', 'see', 'daughter', 'dream', 'common', 'case', 'use', 'vanessa', 'adrienne', 'bailon', 'church', 'sense', 'intelligence', 'try', 'last', 'ounce', 'trust', 'force', 'god', 'stay', 'check', 'live', 'reputation', 'unworthiness', 'end', 'mother', 'federal', 'indict', 'form', 'relationship', 'lose', 'black', 'car', 'accident', 'religious']"
4746,"['hitlerjugend', 'kind', 'story', 'set', 'soviet', 'join', 'second', 'world', 'war', 'home', 'fictitious', 'eponymous', 'book', 'vladimir', 'kunin', 'red', 'army', 'crew', 'underground', 'process', 'nazi', 'take', 'dangerous', 'crime', 'lord', 'top', 'secret', 'kick', 'camp', 'doomed', 'break', 'mission', 'save']"
4747,"['high', 'school', 'student', 'start', 'woman', 'find', 'satisfaction', 'refuse', 'female', 'friend', 'desire', 'something', 'emma', 'free', 'heart', 'daughter', 'due', 'sex', 'connection', 'get', 'adèle', 'relationship', 'someone', 'state', 'social', 'acceptance', 'emotional', 'spectrum', 'age']"
4748,"['deep', 'successful', 'lawyer', 'counselor', 'take', 'married', 'fiancée', 'get', 'entangle', 'complex', 'drug', 'game', 'heart', 'world', 'love', 'westray', 'plan', 'end', 'horrible', 'pull', 'protect', 'bride', 'truth', 'job', 'expose', 'pass']"
4749,"['year', 'old', 'irving', 'zisman', 'journey', 'america', 'unlikely', 'fellow', 'grandson', 'jack', 'big', 'grandpa', 'johnny', 'knoxville', 'jackson', 'nicoll', 'take', 'film', 'mad', 'hide', 'camera', 'road', 'trip', 'get', 'way', 'enter', 'young', 'impressionable', 'return', 'new', 'think', 'term', 'childrearing', 'pair', 'play', 'male', 'disgruntle', 'child', 'beauty', 'pageant', 'funeral', 'family', 'biker', 'bar', 'whole', 'draw', 'unsuspecting', 'real', 'unreal', 'work', 'sight', 'comedy']"
4750,"['dallas', 'electrician', 'rodeo', 'cop', 'rider', 'ron', 'woodroof', 'life', 'hard', 'include', 'large', 'smoking', 'drinking', 'drug', 'use', 'cocaine', 'chance', 'sex', 'racist', 'homophobic', 'hospital', 'turn', 'concern', 'hurt', 'name', 'inform', 'hiv', 'potential', 'break', 'thirty', 'wild', 'defense', 'disease', 'ready', 'reflection', 'get', 'realization', 'diagnosis', 'true', 'understand', 'research', 'available', 'time', 'seem', 'deal', 'azt', 'clinical', 'stage', 'incredulous', 'world', 'give', 'save', 'least', 'prolong', 'search', 'think', 'possible', 'lead', 'mexico', 'dr', 'vas', 'american', 'doctor', 'license', 'revoke', 'cocktail', 'vitamin', 'belief', 'good', 'virus', 'take', 'system', 'smuggle', 'approve', 'fda', 'sale', 'venture', 'unlikely', 'partnership', 'transgender', 'woman', 'make', 'rayon', 'see', 'heavy', 'contact', 'gay', 'community', 'try', 'found', 'want', 'underground', 'avoid', 'detection', 'mind', 'beat', 'fact', 'believe', 'universe', 'police', 'richard', 'barkley', 'sevard', 'charge', 'latter', 'way', 'learn', 'efficacy', 'stop', 'become', 'heart', 'eve', 'saks', 'home', 'place']"
4751,"['world', 'devastate', 'alien', 'race', 'learn', 'destroy', 'man', 'continue', 'set', 'keep', 'annihilation', 'superior', 'ender', 'wiggin', 'quiet', 'brilliant', 'son', 'get', 'savior', 'human', 'break', 'love', 'sister', 'terrify', 'brother', 'struggle', 'school', 'reach', 'try', 'perfect', 'empathetic', 'killer', 'despise', 'fight', 'write', 'family']"
4752,"['fruitless', 'warn', 'farmyard', 'fall', 'grace', 'sentence', 'reggie', 'bomb', 'find', 'free', 'annual', 'pardon', 'easy', 'life', 'disrupt', 'jake', 'fanatic', 'mad', 'mind', 'break', 'game', 'time', 'take', 'sure', 'part', 'foolhardiness', 'chance', 'couple', 'care', 'experimental', 'car', 'plymouth', 'colony', 'heart', 'struggle', 'survival', 'world', 'challenge', 'fight']"
4753,"['michael', 'paddy', 'robert', 'archie', 'morgan', 'freeman', 'sam', 'kline', 'best', 'childhood', 'bank', 'bachelor', 'offer', 'thirty', 'something', 'form', 'girl', 'head', 'vega', 'plan', 'stop', 'work', 'age', 'relive', 'glory', 'come', 'make', 'transform', 'hell', 'city', 'try', 'friendship', 'think', 'shop', 'take', 'meet', 'cirque', 'du', 'soleil', 'rule', 'clean', 'get']"
4754,"['young', 'liesel', 'meminger', 'trip', 'take', 'mother', 'new', 'brother', 'break', 'son', 'cemetery', 'book', 'handbook', 'give', 'grave', 'birth', 'foster', 'family', 'small', 'town', 'communist', 'stepmother', 'rosa', 'hubermann', 'natural', 'worry', 'woman', 'stepfather', 'simple', 'kind', 'hearted', 'world', 'befriend', 'future', 'door', 'neighbor', 'rudy', 'steiner', 'get', 'school', 'understand', 'use', 'obsess', 'reader', 'nazi', 'delivery', 'force', 'cut', 'bonfire', 'wife', 'ilsa', 'hermann', 'action', 'han', 'jewish', 'vandenburg', 'deceased', 'friend', 'save', 'life', 'war', 'basement', 'home', 'day', 'laundry', 'mayor', 'receive', 'library', 'call', 'want', 'many']"
4755,"['race', 'love', 'dark', 'try', 'place', 'world', 'use', 'arm', 'stop', 'leader', 'malekith', 'christopher', 'eccleston', 'escape', 'look', 'chance', 'find', 'aether', 'destroy', 'hide', 'face', 'day', 'jane', 'foster', 'natalie', 'portman', 'return', 'thor', 'hemsworth', 'last', 'experience', 'meanwhile', 'get', 'peace', 'anomaly', 'like', 'investigate', 'wormhole', 'nurse', 'asgard', 'father', 'odin', 'sir', 'anthony', 'hopkins', 'refuse', 'take', 'heimdall', 'idris', 'elba', 'disappear', 'strange', 'push', 'going', 'cross', 'embark', 'sense', 'time', 'attempt', 'frigga', 'rene', 'russo', 'kill', 'protect', 'want', 'save', 'disagree', 'plan', 'cohort', 'engage', 'attention', 'brother', 'loki', 'hiddleston', 'continue']"
4756,"['mia', 'sullivan', 'monica', 'calhoun', 'wife', 'lance', 'morris', 'chestnut', 'save', 'quest', 'old', 'crew', 'join', 'christmas', 'harper', 'stewart', 'taye', 'diggs', 'month', 'pregnant', 'robyn', 'sanaa', 'lathan', 'julian', 'murch', 'murchison', 'harold', 'perrineau', 'candace', 'light', 'regina', 'hall', 'best', 'friend', 'jordan', 'long', 'boyfriend', 'brian', 'mcdonald', 'eddie', 'cibrian', 'quentin', 'q', 'spivey', 'terrence', 'howard', 'shelby', 'taylor', 'come', 'home', 'start', 'time', 'theyve', 'get', 'celebration', 'dinner', 'see', 'debut', 'novel', 'struggle', 'forget', 'financial', 'pressure', 'publisher', 'new', 'real', 'future', 'book', 'staff', 'side', 'york', 'university', 'complicate', 'child', 'expensive', 'fertility', 'sister', 'good', 'term', 'agent', 'intimate', 'life', 'estrange', 'set', 'retire', 'football', 'hold', 'secret']"
4757,"['harsh', 'stop', 'life', 'beautiful', 'samantha', 'decide', 'see', 'best', 'party', 'struggle', 'late', 'addiction', 'take', 'drinking', 'complete', 'strange', 'result', 'poor', 'thrill', 'end', 'assault', 'backseat', 'malicious', 'car', 'head', 'terrible', 'incident', 'least', 'true', 'short', 'get', 'bill', 'rapid', 'drastic', 'organic', 'body', 'unable', 'pinpoint', 'blood', 'dramatic', 'transformation', 'future', 'embrace', 'gruesome', 'ruthless', 'fate', 'return']"
4758,"['david', 'wozniak', 'world', 'irresponsible', 'treacherous', 'doesnt', 'endear', 'family', 'girl', 'tell', 'pregnant', 'plan', 'cant', 'look', 'day', 'lawyer', 'show', 'fact', 'sperm', 'donor', 'year', 'use', 'want', 'love', 'house', 'confidentiality', 'understanding', 'break', 'court', 'try', 'take', 'set', 'win', 'experience', 'return', 'information', 'find', 'peek', 'get', 'adventure', 'face', 'big', 'village', 'give', 'adopt']"
4759,"['twelve', 'win', 'hunger', 'katniss', 'everdeen', 'partner', 'peeta', 'mellark', 'get', 'love', 'turn', 'wherein', 'call', 'give', 'president', 'snow', 'refuse', 'year', 'take', 'break', 'hold', 'fire', 'possible', 'grow', 'try', 'sure', 'order', 'everyone', 'danger']"
4760,"['son', 'road', 'trip', 'montana', 'lincoln', 'nebraska', 'take', 'waylay', 'small', 'town', 'key', 'father', 'get', 'fall', 'tell', 'deadpan', 'humor', 'unique', 'visual', 'fashion', 'story', 'try', 'doesnt', 'see']"
4761,"['contemporary', 'version', 'langston', 'keep', 'meet', 'vacation', 'musical', 'play', 'dark', 'birth', 'come', 'jacob', 'street', 'smart', 'teenager', 'baltimore', 'grow', 'single', 'mother', 'journey', 'new', 'york', 'city', 'spend', 'christmas', 'estrange', 'reverend', 'cornell', 'aretha', 'cobbs', 'forest', 'whitaker', 'angela', 'bassett', 'unwilling', 'live', 'visit', 'cross', 'learn', 'return', 'family', 'naima', 'jennifer', 'hudson', 'embark', 'surprise', 'inspirational', 'small', 'divine', 'treatment', 'true', 'think', 'trust', 'cure']"
4762,"['princess', 'grace', 'old', 'married', 'prince', 'rainy', 'young', 'transition', 'renowned', 'win', 'hollywood', 'actress', 'daughter', 'wealthy', 'millionaire', 'owner', 'brickwork', 'philadelphia', 'european', 'small', 'single', 'close', 'knit', 'principality', 'hard', 'monagasques', 'receive', 'frank', 'american', 'nature', 'official', 'charity', 'turn', 'head', 'woman', 'committee', 'red', 'cross', 'grumble', 'breath', 'leader', 'love', 'marriage', 'remote', 'focus', 'use', 'monarch', 'time', 'break', 'tension', 'france', 'leading', 'charles', 'annex', 'monaco', 'french', 'control', 'entourage', 'trust', 'lead', 'maze', 'life', 'include', 'catholic', 'priest', 'father', 'francis', 'tucker', 'home', 'land', 'fold', 'rupert', 'allan', 'publicist', 'unofficial', 'guidance', 'think', 'court', 'community', 'stay', 'work', 'general', 'unhappiness', 'concrete', 'high', 'profile', 'offer', 'oft', 'former', 'career', 'partner', 'sir', 'alfred', 'hitchcock', 'return', 'find', 'royal', 'take', 'bill', 'happiness', 'welfare', 'inherit', 'throne', 'easy', 'action', 'monarchy', 'relationship']"
4763,"['phil', 'agent', 'old', 'dea', 'get', 'crisis', 'biker', 'crew', 'wrong', 'price', 'life', 'boss', 'son', 'widow', 'give', 'year', 'daughter', 'maddy', 'decide', 'stop', 'turbulent', 'involve', 'interest', 'small', 'town', 'bullying', 'school', 'question', 'turn', 'end', 'head', 'encounter', 'local', 'drug', 'lord', 'embark', 'work', 'complex', 'mission', 'protect', 'ready']"
4764,"['kidnap', 'rainy', 'night', 'obnoxious', 'drunk', 'oh', 'dae', 'su', 'much', 'surprise', 'engage', 'dilapidate', 'hotel', 'way', 'strange', 'cause', 'invisible', 'ruthless', 'course', 'dress', 'sedate', 'avoid', 'desperate', 'suicide', 'fellow', 'window', 'world', 'video', 'perfect', 'cell', 'affair', 'help', 'save', 'break', 'daily', 'journal', 'fifteen', 'long', 'captivity', 'complicate', 'prisoner', 'going', 'advance', 'lead', 'tormentor', 'take', 'vengeance', 'hate', 'refuse', 'ready', 'white', 'end']"
4765,"['botch', 'espionage', 'mission', 'north', 'korean', 'myung', 'hoon', 'young', 'sister', 'hye', 'place', 'task', 'prison', 'camp', 'order', 'save', 'life', 'get', 'spy', 'south', 'teenage', 'defector', 'assist', 'high', 'school', 'hide', 'daughter', 'make', 'attempt', 'news', 'cross', 'government', 'criminal', 'assassin', 'pass']"
4766,"['downtrodden', 'haunt', 'urban', 'force', 'decay', 'inner', 'world', 'dark', 'dangerous', 'explode', 'moment', 'intoxicate', 'new', 'relationship', 'beautiful', 'young', 'woman', 'get']"
4767,"['colin', 'chance', 'road', 'accident', 'find', 'dead', 'world', 'beautiful', 'woman', 'grip', 'good', 'money', 'try', 'affair', 'see', 'dangerous', 'system']"
4768,"['fictional', 'film', 'set', 'allure', 'world', 'stun', 'rock', 'land', 'american', 'roll', 'story', 'brilliant', 'con', 'irving', 'rosenfeld', 'christian', 'bale', 'cunning', 'seductive', 'british', 'partner', 'sydney', 'prosser', 'amy', 'force', 'turn', 'wild', 'fbi', 'agent', 'richie', 'dimaso', 'bradley', 'cooper', 'fight', 'jersey', 'mafia', 'dangerous', 'witch', 'jeremy', 'renner', 'carmine', 'polito', 'passionate', 'explosive', 'new', 'political', 'operator', 'see', 'course', 'unpredictable', 'wife', 'rosalyn', 'jennifer', 'lawrence', 'commit', 'draw', 'entire', 'crash']"
4769,"['madea', 'take', 'coax', 'aid', 'friend', 'give', 'daughter', 'surprise', 'call', 'country', 'christmas', 'big', 'theyll', 'find', 'come', 'small', 'rural', 'town', 'annual', 'carnival', 'new', 'break', 'old', 'try', 'mark', 'heart']"
4770,"['give', 'san', 'diego', 'new', 'york', 'city', 'ron', 'know', 'high', 'life', 'wife', 'corningstone', 'son', 'walter', 'burgundy', 'push', 'good', 'time', 'lead', 'anchor', 'attack', 'everything', 'guide', 'wash', 'turn', 'part', 'sea', 'world', 'take', 'redemption', 'get', 'class', 'make', 'freddie', 'schapp', 'who', 'executive', 'producer', 'news', 'web', 'hour', 'clock', 'line', 'reunite', 'team', 'champ', 'brick', 'brian', 'head', 'open', 'change', 'challenge', 'base', 'mind', 'transform', 'order', 'top', 'game', 'long', 'fame', 'last', 'find', 'true', 'love']"
4771,"['alone', 'world', 'last', 'divorce', 'turn', 'letter', 'writer', 'time', 'spend', 'encounter', 'video', 'attend', 'decide', 'purchase', 'new', 'push', 'thinking', 'lock', 'system', 'consciousness', 'ad', 'theodore', 'find', 'run', 'samantha', 'part', 'os1', 'go', 'drop', 'get', 'close', 'love', 'return', 'os', 'share', 'big', 'joy', 'question', 'powerful', 'news', 'use', 'help', 'hadnt', 'care', 'inner', 'fight']"
4772,"['run', 'forest', 'lord', 'asano', 'ako', 'samurai', 'find', 'young', 'half', 'cover', 'take', 'live', 'castle', 'several', 'tournament', 'receive', 'shogun', 'night', 'witch', 'suffer', 'kira', 'nagato', 'punish', 'place', 'seppuku', 'make', 'evil', 'game', 'revenge', 'order']"
4773,"['henry', 'razor', 'sharp', 'child', 'mcdonnen', 'big', 'meet', 'decide', 'retire', 'rest', 'girl', 'prove', 'take', 'pregnant', 'today', 'promoter', 'dante', 'ticket', 'want', 'fight', 'doesnt', 'job', 'give', 'choice', 'old', 'trainer', 'coach', 'bj', 'son', 'forgive', 'cant']"
4774,"['destroy', 'katniss', 'everdeen', 'gale', 'finnick', 'beetee', 'end', 'believe', 'district', 'leading', 'president', 'strike', 'advice', 'mockingjay', 'symbol', 'rising', 'panem']"
4775,"['steve', 'wake', 'freeze', 'living', 'take', 'charm', 'kill', 'culture', 'think', 'old', 'school', 'idealist', 'face', 'world', 'elusive', 'hard', 'moral', 'get', 'realize', 'director', 'nick', 'violence', 'secret', 'assassin', 'winter', 'soldier', 'warn', 'shell', 'corrupt', 'trust', 'mark', 'traitor', 'system', 'fugitive', 'captain', 'america', 'bed', 'help', 'dark', 'widow', 'new', 'friend', 'falcon', 'struggle', 'costly', 'liberty', 'least', 'look', 'watch', 'see', 'intimate']"
4776,"['lego', 'film', 'inspire', 'come', 'lead', 'case', 'emmet', 'ordinary', 'mini', 'name', 'key', 'extraordinary', 'someone', 'write', 'world', 'get', 'epic', 'journey', 'stop', 'evil', 'tyrant', 'lord', 'job']"
4777,"['dragon', 'leaf', 'lot', 'lake', 'town', 'find', 'threat', 'fall', 'orcs', 'elves', 'train', 'war', 'bilbo', 'break', 'crazy', 'help', 'gandalf', 'rescue', 'prison', 'make', 'necromancer']"
4778,"['struggle', 'autobots', 'story', 'chicago', 'man', 'believe', 'alien', 'threat', 'harold', 'attinger', 'cia', 'agent', 'whole', 'sole', 'use', 'search', 'become', 'attention', 'robot', 'optimus', 'prize', 'cade', 'yeager', 'good', 'buy', 'old', 'truck', 'try', 'transformer', 'show', 'see', 'help', 'daughter', 'tessa', 'escape', 'follow', 'hunter', 'take', 'technology', 'power', 'defense', 'contractor', 'make', 'joshua', 'joyce', 'part', 'whats', 'break', 'get', 'find']"
4779,"['devastate', 'result', 'city', 'san', 'fransokyo', 'hiro', 'midst', 'danger', 'become', 'close', 'adrenaline', 'addict', 'get', 'wasabi', 'chemistry', 'star', 'love', 'lemon', 'fanboy', 'fred', 'learn', 'set', 'high', 'tech', 'name', 'big', 'hero']"
4780,"['jesse', 'get', 'turn', 'trouble', 'unexplainable', 'end', 'neighbor', 'isnt', 'long', 'find', 'cross', 'possession', 'evil', 'demonic', 'entity', 'thing', 'time', 'control']"
4781,"['world', 'wake', 'stone', 'dead', 'store', 'take', 'flee', 'shot', 'home', 'see', 'point', 'group', 'terrify', 'lose', 'release', 'suspicion', 'return', 'way', 'force', 'go', 'threat', 'criminal', 'hungry', 'name', 'get', 'former']"
4782,"['struggle', 'motel', 'owner', 'daughter', 'take', 'hostage', 'career', 'criminal', 'think', 'cash', 'package', 'turn', 'cop']"
4783,"['old', 'basketball', 'lead', 'lose', 'knee', 'hurt', 'see', 'rehab', 'rundown', 'los', 'gym']"
4784,"['ancient', 'greece', 'bc', 'king', 'succumb', 'lust', 'zeus', 'son', 'call', 'tyrannical', 'rule', 'power', 'doctor', 'peace', 'country', 'hardship', 'prince', 'love', 'nothing', 'real', 'identity', 'lot', 'desire', 'affair', 'hebe', 'princess', 'crete', 'brother', 'take', 'heavy', 'use', 'flee', 'true', 'fill', 'get', 'hero', 'time', 'story', 'big', 'break', 'action', 'epic', 'sacrifice', 'force', 'human', 'heart']"
4785,"['kidnap', 'force', 'fight', 'use', 'simple']"
4786,"['secret', 'lost', 'night', 'honeymoon', 'newlywed', 'couple', 'share', 'plan', 'pregnancy', 'show', 'everything', 'posterity', 'husband', 'get', 'bill', 'left', 'behavior', 'wife', 'save', 'die', 'apparent', 'dark', 'body', 'much', 'blood']"
4787,"['terrorist', 'jack', 'ryan', 'take', 'london', 'school', 'get', 'marine', 'struggle', 'afghanistan', 'spine', 'injure', 'helicopter', 'recovery', 'cathy', 'medical', 'student', 'aid', 'walk', 'harper', 'official', 'cia', 'raise', 'turn', 'wall', 'street', 'see', 'suspect', 'financial', 'suggest', 'action', 'russian', 'disappear', 'control', 'viktor', 'cherevin', 'ryans', 'employer', 'job', 'sure', 'inaccessible', 'auditor', 'cause', 'call', 'moscow', 'investigate', 'concern', 'name']"
4788,"['true', 'story', 'teenager', 'get', 'suburban', 'street', 'maximum', 'security', 'prison', 'cell', 'surround', 'season', 'unlikely', 'do', 'emerge', 'hope', 'smart', 'future']"
4789,"['city', 'park', 'squirrel', 'get', 'former', 'play', 'exile', 'shop', 'brother', 'corporate', 'nightmare', 'end', 'name', 'store', 'raid', 'order', 'care', 'help', 'surlys', 'heist', 'colony', 'think', 'break', 'addict', 'front', 'cant', 'raccoon', 'control', 'force', 'havoc', 'challenge', 'look', 'real', 'prize', 'treasure', 'chance']"
4790,"['ben', 'raise', 'good', 'date', 'cop', 'sister', 'get', 'show', 'light', 'take', 'approval', 'way', 'obstacle', 'master', 'suspect']"
4791,"['documentary', 'film', 'crew', 'investigate', 'series', 'brutal', 'love', 'dark', 'water', 'delve', 'mysterious', 'story', 'hit', 'horrify', 'secret', 'go']"
4792,"['dr', 'winner', 'frankenstein', 'break', 'block', 'end', 'animal', 'forget', 'cemetery', 'family', 'attempt', 'kill', 'save', 'take', 'cathedral', 'order', 'king', 'journal', 'treasure', 'return', 'make', 'go', 'explain', 'ancient', 'war', 'angel', 'control', 'prince', 'naberius', 'receive', 'join', 'isolate', 'remote', 'home', 'find', 'modern', 'company', 'design', 'army', 'soulless', 'own', 'scientist', 'research', 'work', 'life', 'help', 'terra', 'grow']"
4793,"['depress', 'husband', 'give', 'expect', 'second', 'child', 'know', 'son', 'unlikely', 'receive', 'injure', 'escape', 'con', 'take', 'care', 'world', 'professor', 'criminal', 'double', 'bond', 'task', 'day', 'weekend', 'trouble', 'everyone', 'town', 'see']"
4794,"['jason', 'dump', 'didnt', 'make', 'break', 'meanwhile', 'wife', 'involve', 'divorce', 'single', 'daniel', 'best', 'learn', 'stay', 'play', 'ellie', 'perfect', 'gal', 'brother', 'chelsea', 'mikey', 'believe', 'son', 'juggle', 'life', 'romantic', 'take', 'awkward']"
4795,"['thompson', 'take', 'mix', 'convenience', 'store', 'robbery', 'tear', 'second', 'decision', 'walk', 'life', 'strange', 'travis', 'teenage', 'drifter', 'journey', 'self', 'find']"
4796,"['year', 'los', 'police', 'department', 'detective', 'new', 'android', 'partner', 'embark', 'prevent', 'city', 'plague', 'strange', 'disease', 'name', 'author', 'illness', 'trouble', 'government', 'conspiracy', 'eye']"
4797,"['pacific', 'war', 'nick', 'lowell', 'japanese', 'con', 'prison', 'boyfriend', 'yakuza', 'recognizable', 'irezumi', 'tattoo', 'make', 'attend', 'end', 'shiromatsu', 'tribe', 'kiyoshi', 'debt', 'order', 'going']"
4798,"['youre', 'break', 'cheating', 'lover', 'dont', 'take', 'see', 'hope', 'mad', 'kevin', 'hard', 'way', 'girl', 'sadie', 'annalynne', 'mccord', 'scorch', 'affair', 'best', 'friend', 'viva', 'bianca', 'spartacus', 'plan', 'romantic', 'weekend', 'getaway', 'complete', 'threat', 'torture', 'pull', 'psychosexual', 'trap', 'set', 'party', 'get', 'tonight', 'hell', 'hath', 'violence', 'woman', 'scorn']"
4799,"['last', 'day', 'school', 'get', 'group', 'philosophy', 'year', 'teacher', 'mr', 'zimit', 'different', 'take', 'home', 'carry', 'nuclear', 'apocalyptic', 'world', 'chosen', 'valuable', 'trap', 'stay', 'find', 'go', 'rebel', 'disruptive', 'game']"
4800,"['home', 'true', 'story', 'big', 'treasure', 'search', 'action', 'play', 'center', 'unlikely', 'world', 'war', 'ii', 'platoon', 'job', 'fdr', 'break', 'germany', 'rescue', 'artistic', 'nazi', 'return', 'impossible', 'mission', 'art', 'trap', 'enemy', 'german', 'army', 'destroy', 'everything', 'reich', 'settle', 'guy', 'museum', 'intimate', 'hope', 'follow', 'name', 'get', 'race', 'time', 'avoid', 'death', 'culture', 'danger', 'protect', 'fight']"
4801,"['case', 'insecure', 'young', 'woman', 'mistake', 'dead', 'identical', 'twin', 'assume', 'chance', 'give', 'poor', 'world', 'strike', 'life', 'mask', 'take', 'value', 'identity']"
4802,"['prove', 'dhampir', 'half', 'vampire', 'human', 'coach', 'guardian', 'st', 'academy', 'many', 'good', 'big', 'world', 'moroi', 'live', 'take', 'blood', 'posse', 'power', 'control', 'water', 'attack', 'line', 'strigoi', 'nurse', 'evil', 'drinking', 'kill', 'protect', 'training', 'best', 'friend', 'princess', 'vasilisa', 'dragomir', 'last', 'job', 'close', 'unbreakable', 'bond', 'move', 'order', 'lissa', 'care', 'damage', 'use']"
4803,"['wild', 'apocalyptic', 'evil', 'corporation', 'consumer', 'win', 'cut', 'city', 'government', 'privatize', 'try', 'crime', 'eliminate', 'cyborg', 'party', 'lead', 'street', 'cop', 'alex', 'murphy', 'arm', 'encounter', 'lord', 'boddicker', 'use', 'body', 'living', 'young', 'robocop', 'image', 'take', 'nefarious', 'become']"
4804,"['live', 'tub', 'time', 'steve', 'pink', 'head', 'contemporary', 'version', 'david', 'meet', 'sexual', 'perversity', 'new', 'find', 'point', 'message', 'thrive', 'cold', 'hard', 'easy', 'day']"
4805,"['naive', 'college', 'graduate', 'amy', 'belief', 'intend', 'big', 'poet', 'take', 'job', 'shop', 'follow', 'reclusive', 'writer']"
4806,"['personal', 'professional', 'life', 'elise', 'take', 'job', 'counselor', 'old', 'summer', 'camp', 'reunite', 'estrange', 'see', 'give', 'future', 'order', 'risk', 'set', 'save', 'change', 'form']"
4807,"['high', 'school', 'michael', 'take', 'pact', 'help', 'lose', 'virginity', 'prom', 'plan', 'murder', 'tear', 'tell', 'best', 'friend', 'gay', 'supportive', 'awkward', 'matty', 'agree', 'order', 'form', 'decade', 'friendship', 'try', 'return', 'mattys', 'old', 'girl', 'guy', 'wouldnt', 'approve', 'loom', 'animate', 'name', 'love']"
4808,"['david', 'crush', 'jade', 'start', 'time', 'experience', 'tenth', 'score', 'high', 'school', 'fall', 'end', 'talk', 'family', 'inn', 'man', 'return', 'love', 'hard', 'try', 'pull', 'past', 'break', 'trust', 'leaf', 'wonder', 'base']"
4809,"['game', 'take', 'free', 'inappropriate', 'friend', 'get', 'wife', 'woman', 'double']"
4810,"['new', 'york', 'city', 'subsume', 'arctic', 'dark', 'white', 'life', 'extraordinary', 'hive', 'vision', 'big', 'home', 'make', 'nothing', 'live', 'break', 'vitality', 'night', 'winter', 'peter', 'lake', 'colin', 'farrell', 'professional', 'mechanic', 'rob', 'fortress', 'hall', 'upper', 'west', 'face', 'abandon', 'daughter', 'family', 'get', 'love', 'irish', 'burglar', 'former', 'penn', 'jessica', 'findlay', 'young']"
4811,"['old', 'special', 'commando', 'pompeii', 'wife', 'daughter', 'trap', 'mt', 'vesuvius', 'massive', 'force', 'family', 'go', 'attack', 'passion', 'lava', 'engage', 'daring', 'process', 'beneath', 'ruin']"
4812,"['break', 'genius', 'cancer', 'dangerous', 'international', 'spy', 'learn', 'return', 'high', 'life', 'make', 'close', 'relationship', 'estrange', 'wife', 'daughter', 'he', 'save', 'distance', 'danger', 'complete', 'last', 'mission', 'think', 'juggling', 'hard', 'search', 'ruthless', 'terrorist', 'see', 'teenage', 'start', 'time', 'town']"
4813,"['imaginative', 'teenage', 'daughter', 'know', 'secret', 'dangerous', 'community', 'make', 'abandon', 'take', 'film', 'draw', 'texasoklahoma', 'edge', 'potential', 'escape', 'world', 'expect']"
4814,"['dark', 'sheep', 'son', 'wealthy', 'family', 'young', 'psychiatric', 'patient', 'who', 'grow', 'isolation', 'entire', 'life', 'take', 'naive', 'woman', 'marriage', 'convince', 'straighten', 'real', 'unstable', 'charm', 'way', 'return', 'unlikely', 'love']"
4815,"['psychological', 'thriller', 'nineteen', 'year', 'old', 'charlotte', 'engage', 'help', 'alcoholic', 'wayne', 'find', 'estrange', 'sister', 'get', 'escape', 'mysterious', 'appalachian', 'search', 'lead', 'church', 'accord', 'enigmatic', 'snake', 'address', 'preacher', 'make', 'brother', 'pay', 'congregation', 'outcast', 'danger', 'hurt', 'end', 'attempt', 'redemption', 'holy', 'ghost', 'expose', 'time', 'lot', 'nature', 'trust', 'excite', 'effect', 'secret', 'fate']"
4816,"['set', 'ad', 'pompeii', 'epic', 'story', 'milo', 'kit', 'harington', 'slave', 'become', 'invincible', 'gladiator', 'find', 'race', 'time', 'save', 'true', 'love', 'cassia', 'browning', 'beautiful', 'daughter', 'wealthy', 'merchant', 'betrothed', 'buy', 'roman', 'senator', 'ride', 'vesuvius', 'torrent', 'blazing', 'lava', 'fight', 'way', 'order', 'brilliant']"
4817,"['professional', 'gun', 'take', 'new', 'job', 'simple', 'get', 'grip', 'opening', 'everyone', 'town', 'want', 'jack', 'protect', 'try', 'expect', 'mission', 'city', 'see', 'draw', 'make', 'secret', 'woman']"
